experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
1,912,3,astar,H3,,resuelto,24,1003,2650,0,9,550,1004,1553,27.98046875,15.625,13.545800000429153
1,246,3,astar,H3,,resuelto,25,1852,4903,0,10,1035,1853,2887,27.98046875,31.25,22.61380001436919
1,295,3,astar,H3,,resuelto,26,1058,2816,0,1,635,1059,1693,27.98046875,0.0,12.24549999460578
1,59,3,astar,H3,,resuelto,23,814,2193,0,2,500,815,1314,27.98046875,15.625,12.325699994107708
1,544,3,astar,H3,,resuelto,22,522,1412,0,3,329,523,851,27.98046875,15.625,7.584599981782958
1,633,3,astar,H3,,resuelto,23,827,2209,0,2,478,828,1305,27.98046875,0.0,9.627799998270348
1,909,3,astar,H3,,resuelto,22,195,519,0,0,118,196,313,27.98046875,15.625,2.0032000029459596
1,881,3,astar,H3,,resuelto,12,14,39,0,0,13,15,27,27.98046875,0.0,0.21349999587982893
1,266,3,astar,H3,,resuelto,26,1379,3654,0,7,782,1380,2161,27.98046875,15.625,17.963599995709956
1,621,3,astar,H3,,resuelto,18,196,524,0,1,126,197,322,27.98046875,0.0,2.147999999579042
1,536,3,astar,H3,,resuelto,24,513,1372,0,0,307,514,820,27.98046875,15.625,12.894999992568046
1,992,3,astar,H3,,resuelto,25,806,2144,0,0,470,807,1276,27.98046875,15.625,15.67680001608096
1,736,3,astar,H3,,resuelto,20,78,207,0,0,49,79,127,27.98046875,0.0,0.8335000020451844
1,316,3,astar,H3,,resuelto,23,743,1989,0,0,437,744,1180,27.98046875,0.0,9.37399998656474
1,921,3,astar,H3,,resuelto,22,583,1572,0,3,360,584,943,27.98046875,15.625,7.5496000063139945
1,467,3,astar,H3,,resuelto,20,160,427,0,0,103,161,263,27.98046875,0.0,1.8579000025056303
1,441,3,astar,H3,,resuelto,21,297,795,0,0,187,298,484,27.98046875,0.0,3.8744000194128603
1,432,3,astar,H3,,resuelto,26,1782,4713,0,4,989,1783,2771,27.98046875,31.25,34.539999993285164
1,195,3,astar,H3,,resuelto,20,478,1286,0,3,300,479,777,27.98046875,15.625,5.300700024235994
1,39,3,astar,H3,,resuelto,24,691,1816,0,2,383,692,1074,27.98046875,0.0,7.358600007137284
1,768,3,astar,H3,,resuelto,22,264,717,0,3,171,265,435,27.98046875,15.625,4.753499990329146
1,62,3,astar,H3,,resuelto,19,146,399,0,0,103,147,249,27.98046875,0.0,2.2908000100869685
1,679,3,astar,H3,,resuelto,22,455,1224,0,3,277,456,732,27.98046875,0.0,6.850499979918823
1,244,3,astar,H3,,resuelto,24,1730,4643,0,10,1014,1731,2744,27.98046875,15.625,20.56920001632534
1,671,3,astar,H3,,resuelto,20,115,307,0,0,70,116,185,27.98046875,0.0,1.2737000070046633
1,820,3,astar,H3,,resuelto,19,161,432,0,0,103,162,264,27.98046875,0.0,1.779000012902543
1,97,3,astar,H3,,resuelto,20,52,133,0,0,31,53,83,27.98046875,0.0,0.5566999898292124
1,36,3,astar,H3,,resuelto,19,239,637,0,2,148,240,387,27.98046875,0.0,2.6294999988749623
1,553,3,astar,H3,,resuelto,20,175,471,0,0,109,176,284,27.98046875,0.0,1.9280000124126673
1,418,3,astar,H3,,resuelto,22,424,1129,0,1,254,425,678,27.98046875,0.0,4.741500015370548
1,937,3,astar,H3,,resuelto,27,4259,11335,0,24,2281,4260,6539,28.26171875,62.5,61.82760000228882
1,659,3,astar,H3,,resuelto,22,333,878,0,0,194,334,527,27.609375,15.625,4.3271000031381845
1,652,3,astar,H3,,resuelto,28,2784,7400,0,12,1570,2785,4353,27.98046875,46.875,46.3443000044208
1,421,3,astar,H3,,resuelto,11,15,43,0,0,15,16,30,27.98046875,0.0,0.24369999300688505
1,994,3,astar,H3,,resuelto,24,874,2341,0,2,515,875,1389,27.98046875,0.0,12.302999995881692
1,116,3,astar,H3,,resuelto,20,68,178,0,0,40,69,108,27.98046875,0.0,1.011299988022074
1,701,3,astar,H3,,resuelto,16,51,140,0,0,40,52,91,27.98046875,15.625,0.8755000017117709
1,285,3,astar,H3,,resuelto,19,107,291,0,0,75,108,182,27.98046875,0.0,1.6457999881822616
1,716,3,astar,H3,,resuelto,14,28,78,0,0,22,29,50,27.98046875,0.0,0.44490001164376736
1,71,3,astar,H3,,resuelto,22,470,1243,0,1,282,471,752,27.98046875,0.0,6.475800008047372
1,919,3,astar,H3,,resuelto,16,72,191,0,0,46,73,117,27.98046875,0.0,1.5733999898657203
1,67,3,astar,H3,,resuelto,20,427,1140,0,5,258,428,685,27.98046875,15.625,8.067599992500618
1,331,3,astar,H3,,resuelto,23,844,2240,0,2,486,845,1330,27.98046875,15.625,25.55190000566654
1,41,3,astar,H3,,resuelto,22,314,852,0,1,208,315,522,27.98046875,15.625,8.253399981185794
1,560,3,astar,H3,,resuelto,20,308,829,0,2,192,309,500,27.98046875,15.625,9.034000016981736
1,292,3,astar,H3,,resuelto,14,19,53,0,0,17,20,36,27.98046875,0.0,0.66970000625588
1,764,3,astar,H3,,resuelto,21,600,1600,0,1,351,601,951,27.98046875,15.625,16.90039999084547
1,928,3,astar,H3,,resuelto,17,215,581,0,1,140,216,355,27.98046875,0.0,5.941299983533099
1,225,3,astar,H3,,resuelto,25,1106,2953,0,8,642,1107,1748,27.98046875,31.25,33.068599994294345
1,310,3,astar,H3,,resuelto,21,162,435,0,0,106,163,268,27.98046875,15.625,6.454800022765994
1,612,3,astar,H3,,resuelto,21,675,1819,0,4,416,676,1091,27.98046875,15.625,19.06659998348914
1,726,3,astar,H3,,resuelto,19,164,440,0,2,106,165,270,27.98046875,0.0,4.4602999987546355
1,827,3,astar,H3,,resuelto,13,42,117,0,0,34,43,76,27.98046875,0.0,1.296100002946332
1,705,3,astar,H3,,resuelto,23,571,1531,0,1,348,572,919,27.98046875,15.625,16.013999993447214
1,836,3,astar,H3,,resuelto,20,157,424,0,0,104,158,261,27.98046875,0.0,2.3984999861568213
1,9,3,astar,H3,,resuelto,18,134,370,0,0,96,135,230,27.98046875,0.0,3.123700007563457
1,886,3,astar,H3,,resuelto,18,99,265,0,1,66,100,165,27.98046875,0.0,2.085700019961223
1,308,3,astar,H3,,resuelto,17,61,167,0,0,39,62,100,27.98046875,0.0,1.129600015701726
1,14,3,astar,H3,,resuelto,23,1164,3112,0,2,688,1165,1852,27.98046875,15.625,15.292500000214204
1,564,3,astar,H3,,resuelto,26,1626,4344,0,7,953,1627,2579,27.98046875,15.625,18.6249999969732
1,223,3,astar,H3,,resuelto,24,976,2602,0,5,568,977,1544,27.98046875,15.625,11.464000010164455
1,969,3,astar,H3,,resuelto,17,69,190,0,0,53,70,122,27.98046875,0.0,1.0834999848157167
1,874,3,astar,H3,,resuelto,17,84,229,0,0,58,85,142,27.98046875,0.0,1.0096000041812658
1,37,3,astar,H3,,resuelto,17,110,296,0,0,75,111,185,27.98046875,0.0,1.3143999967724085
1,334,3,astar,H3,,resuelto,25,1771,4751,0,8,1043,1772,2814,27.98046875,31.25,33.07219999260269
1,856,3,astar,H3,,resuelto,18,301,803,0,0,182,302,483,27.98046875,0.0,3.1726000015623868
1,471,3,astar,H3,,resuelto,22,570,1536,0,6,350,571,920,27.98046875,15.625,6.431900023017079
1,466,3,astar,H3,,resuelto,25,1589,4243,0,11,914,1590,2503,27.98046875,31.25,25.6124000006821
1,455,3,astar,H3,,resuelto,24,591,1557,0,0,330,592,921,27.98046875,0.0,6.716900010360405
1,517,3,astar,H3,,resuelto,21,413,1108,0,1,251,414,664,27.98046875,0.0,6.851699989056215
1,480,3,astar,H3,,resuelto,24,1577,4241,0,14,924,1578,2501,27.98046875,31.25,20.62850000220351
1,38,3,astar,H3,,resuelto,21,316,846,0,1,195,317,511,27.98046875,0.0,4.003099980764091
1,235,3,astar,H3,,resuelto,20,203,540,0,2,121,204,324,27.98046875,0.0,2.631200011819601
1,439,3,astar,H3,,resuelto,21,309,828,0,0,192,310,501,27.98046875,0.0,5.103199975565076
1,728,3,astar,H3,,resuelto,25,2050,5484,0,16,1147,2051,3197,27.98046875,15.625,25.10850000544451
1,851,3,astar,H3,,resuelto,23,396,1044,0,1,223,397,619,27.98046875,0.0,5.577000003540888
1,903,3,astar,H3,,resuelto,23,714,1914,0,5,424,715,1138,27.98046875,31.25,23.082700005033985
1,428,3,astar,H3,,resuelto,20,36,98,0,0,28,37,64,27.98046875,0.0,1.3854999851901084
1,569,3,astar,H3,,resuelto,22,755,2041,0,2,461,756,1216,27.98046875,31.25,28.409000020474195
1,667,3,astar,H3,,resuelto,24,1041,2769,0,1,593,1042,1634,27.98046875,31.25,35.88539999327622
1,242,3,astar,H3,,resuelto,21,293,774,0,0,173,294,465,27.98046875,15.625,11.082999990321696
1,277,3,astar,H3,,resuelto,19,289,785,0,2,188,290,477,27.98046875,15.625,10.01280001946725
1,177,3,astar,H3,,resuelto,26,1085,2862,0,2,606,1086,1691,27.98046875,31.25,35.157899983460084
1,559,3,astar,H3,,resuelto,18,225,600,0,0,140,226,365,27.98046875,0.0,7.767200004309416
1,924,3,astar,H3,,resuelto,23,858,2291,0,5,512,859,1369,27.98046875,31.25,29.38310001627542
1,12,3,astar,H3,,resuelto,25,1602,4244,0,10,896,1603,2497,27.98046875,62.5,52.38089998601936
1,734,3,astar,H3,,resuelto,24,948,2491,0,1,520,949,1468,27.98046875,31.25,32.39130001747981
1,549,3,astar,H3,,resuelto,18,41,111,0,0,31,42,72,27.98046875,0.0,1.4776999887544662
1,173,3,astar,H3,,resuelto,21,273,728,0,0,173,274,446,27.98046875,15.625,10.694500000681728
1,774,3,astar,H3,,resuelto,21,234,622,0,1,139,235,373,27.98046875,0.0,7.0217000029515475
1,732,3,astar,H3,,resuelto,22,222,593,0,1,141,223,363,27.98046875,15.625,8.20059998659417
1,120,3,astar,H3,,resuelto,25,1611,4317,0,6,949,1612,2560,27.98046875,46.875,57.192000007489696
1,252,3,astar,H3,,resuelto,25,1731,4629,0,15,994,1732,2724,27.98046875,62.5,61.389500013319775
1,447,3,astar,H3,,resuelto,25,1550,4138,0,3,905,1551,2455,27.98046875,62.5,53.243599977577105
1,370,3,astar,H3,,resuelto,24,889,2356,0,8,497,890,1386,27.98046875,31.25,32.14180000941269
1,794,3,astar,H3,,resuelto,20,280,755,0,1,181,281,461,27.98046875,15.625,12.265800003660843
1,905,3,astar,H3,,resuelto,17,94,253,0,0,62,95,155,27.98046875,0.0,4.205500008538365
1,218,3,astar,H3,,resuelto,27,1929,5039,0,6,1049,1930,2978,27.98046875,62.5,64.22920001205057
1,832,3,astar,H3,,resuelto,22,406,1094,0,5,252,407,658,27.98046875,15.625,14.510999986669049
1,887,3,astar,H3,,resuelto,22,1000,2700,0,6,608,1001,1608,27.98046875,31.25,35.62790001160465
1,844,3,astar,H3,,resuelto,19,112,303,0,0,77,113,189,27.98046875,15.625,3.786000015679747
1,397,3,astar,H3,,resuelto,10,21,60,0,0,20,22,41,27.98046875,0.0,0.9458999847993255
1,974,3,astar,H3,,resuelto,15,55,150,0,0,41,56,96,27.98046875,0.0,1.9486999954096973
1,378,3,astar,H3,,resuelto,23,344,904,0,1,203,345,547,27.98046875,15.625,11.118700000224635
1,916,3,astar,H3,,resuelto,18,193,517,0,1,124,194,317,27.98046875,0.0,7.33839999884367
1,504,3,astar,H3,,resuelto,23,419,1122,0,2,268,420,687,27.98046875,15.625,12.94039998902008
1,806,3,astar,H3,,resuelto,12,47,130,0,0,38,48,85,27.98046875,0.0,2.4116999993566424
1,826,3,astar,H3,,resuelto,24,1057,2826,0,4,616,1058,1673,27.98046875,31.25,34.25589998369105
1,615,3,astar,H3,,resuelto,23,1059,2799,0,4,601,1060,1659,27.98046875,31.25,37.66500001074746
1,982,3,astar,H3,,resuelto,26,2632,7028,0,21,1465,2633,4097,27.98046875,93.75,95.98439998808317
1,437,3,astar,H3,,resuelto,23,1293,3479,0,5,783,1294,2076,27.98046875,46.875,44.10599998664111
1,24,3,astar,H3,,resuelto,22,467,1228,0,0,262,468,729,27.98046875,15.625,11.007099994458258
1,876,3,astar,H3,,resuelto,23,848,2239,0,3,467,849,1315,27.98046875,15.625,24.767599999904633
1,702,3,astar,H3,,resuelto,21,143,380,0,0,92,144,235,27.98046875,0.0,4.708100022980943
1,30,3,astar,H3,,resuelto,21,699,1868,0,5,427,700,1126,27.98046875,31.25,27.2910000057891
1,415,3,astar,H3,,resuelto,21,244,655,0,0,156,245,400,27.98046875,15.625,8.15020001027733
1,979,3,astar,H3,,resuelto,20,121,326,0,1,78,122,199,27.98046875,0.0,4.070300026796758
1,818,3,astar,H3,,resuelto,22,413,1103,0,3,253,414,666,27.98046875,15.625,10.760699980892241
1,795,3,astar,H3,,resuelto,23,403,1075,0,1,241,404,644,27.98046875,0.0,9.555199998430908
1,773,3,astar,H3,,resuelto,26,2096,5546,0,18,1141,2097,3235,27.98046875,46.875,45.0235000171233
1,938,3,astar,H3,,resuelto,19,171,460,0,0,104,172,275,27.98046875,15.625,4.436699993675575
1,315,3,astar,H3,,resuelto,26,799,2110,0,3,460,800,1259,27.98046875,15.625,20.036800007801503
1,639,3,astar,H3,,resuelto,26,1731,4581,0,4,977,1732,2708,27.98046875,31.25,32.81149998656474
1,127,3,astar,H3,,resuelto,24,1041,2743,0,3,564,1042,1604,27.98046875,15.625,14.977899991208687
1,526,3,astar,H3,,resuelto,26,3294,8823,0,21,1844,3295,5138,27.98046875,46.875,40.979100012918934
1,727,3,astar,H3,,resuelto,21,203,540,0,0,129,204,332,27.98046875,0.0,2.433199988445267
1,624,3,astar,H3,,resuelto,26,1981,5286,0,9,1144,1982,3125,27.98046875,31.25,27.103800006443635
1,591,3,astar,H3,,resuelto,25,1577,4226,0,5,940,1578,2517,27.98046875,15.625,19.667299988213927
1,47,3,astar,H3,,resuelto,24,637,1693,0,3,376,638,1013,27.98046875,0.0,8.143800019752234
1,168,3,astar,H3,,resuelto,16,128,344,0,2,81,129,208,27.98046875,0.0,1.6054000006988645
1,167,3,astar,H3,,resuelto,24,822,2204,0,6,498,823,1320,27.98046875,15.625,11.036099982447922
1,691,3,astar,H3,,resuelto,22,793,2098,0,6,450,794,1243,27.98046875,31.25,20.57630001218058
1,398,3,astar,H3,,resuelto,13,27,74,0,0,20,28,47,27.98046875,0.0,0.5703999777324498
1,907,3,astar,H3,,resuelto,19,214,577,0,1,133,215,347,27.98046875,0.0,3.7699000095017254
1,858,3,astar,H3,,resuelto,24,328,865,0,1,194,329,522,27.98046875,0.0,4.383399995276704
1,82,3,astar,H3,,resuelto,20,372,1006,0,1,237,373,609,27.98046875,15.625,5.985800002235919
1,503,3,astar,H3,,resuelto,24,670,1787,0,0,396,671,1066,27.98046875,0.0,9.187599993310869
1,706,3,astar,H3,,resuelto,23,1155,3113,0,15,691,1156,1846,27.98046875,31.25,33.40889999526553
1,186,3,astar,H3,,resuelto,14,46,129,0,0,38,47,84,27.98046875,0.0,1.827100000809878
1,635,3,astar,H3,,resuelto,28,5517,14661,0,29,2961,5518,8478,28.76171875,187.5,189.61729999864474
1,366,3,astar,H3,,resuelto,18,147,389,0,0,88,148,235,27.640625,0.0,4.330299998400733
1,152,3,astar,H3,,resuelto,25,1533,4098,0,6,915,1534,2448,27.83984375,31.25,38.66869999910705
1,704,3,astar,H3,,resuelto,24,989,2621,0,12,558,990,1547,27.71484375,31.25,21.098400000482798
1,119,3,astar,H3,,resuelto,24,1512,4043,0,12,866,1513,2375,27.83984375,15.625,29.16999999433756
1,769,3,astar,H3,,resuelto,13,31,84,0,0,24,32,55,27.83984375,0.0,0.39400000241585076
1,34,3,astar,H3,,resuelto,24,1271,3375,0,5,722,1272,1993,27.83984375,15.625,15.3952999971807
1,63,3,astar,H3,,resuelto,23,766,2025,0,0,454,767,1220,27.83984375,0.0,8.217199996579438
1,917,3,astar,H3,,resuelto,15,36,98,0,0,27,37,63,27.83984375,0.0,0.4803999909199774
1,98,3,astar,H3,,resuelto,20,257,699,0,2,176,258,433,27.83984375,15.625,5.823100014822558
1,781,3,astar,H3,,resuelto,24,1758,4686,0,11,969,1759,2727,27.83984375,46.875,53.661600017221645
1,837,3,astar,H3,,resuelto,22,579,1540,0,3,329,580,908,27.83984375,15.625,12.138999998569489
1,60,3,astar,H3,,resuelto,18,215,578,0,2,129,216,344,27.83984375,0.0,4.323000001022592
1,403,3,astar,H3,,resuelto,24,966,2598,0,6,580,967,1546,27.83984375,31.25,20.433199999388307
1,815,3,astar,H3,,resuelto,18,215,579,0,1,135,216,350,27.83984375,0.0,4.382800019811839
1,762,3,astar,H3,,resuelto,24,1311,3503,0,8,756,1312,2067,27.83984375,31.25,28.133099986007437
1,76,3,astar,H3,,resuelto,20,223,594,0,0,142,224,365,27.83984375,0.0,4.419300006702542
1,337,3,astar,H3,,resuelto,22,192,509,0,0,122,193,314,27.83984375,0.0,4.741799988551065
1,326,3,astar,H3,,resuelto,21,579,1556,0,1,344,580,923,27.83984375,15.625,11.256500001763925
1,188,3,astar,H3,,resuelto,19,332,888,0,5,200,333,531,27.83984375,15.625,7.590599998366088
1,542,3,astar,H3,,resuelto,23,451,1211,0,0,287,452,738,27.83984375,0.0,8.771699998760596
1,287,3,astar,H3,,resuelto,21,432,1149,0,2,261,433,693,27.83984375,15.625,13.044599996646866
1,86,3,astar,H3,,resuelto,20,407,1089,0,0,246,408,651,27.83984375,15.625,10.395600023912266
1,358,3,astar,H3,,resuelto,23,637,1732,0,8,418,638,1055,27.83984375,15.625,14.499300013994798
1,482,3,astar,H3,,resuelto,25,1917,5125,0,5,1102,1918,3019,27.98828125,46.875,56.8570000177715
1,570,3,astar,H3,,resuelto,27,2746,7374,0,26,1597,2747,4343,27.98828125,109.375,100.91720000491478
1,890,3,astar,H3,,resuelto,22,607,1595,0,1,342,608,949,27.98828125,15.625,20.830900000873953
1,423,3,astar,H3,,resuelto,20,144,397,0,0,105,145,249,27.98828125,0.0,3.635100001702085
1,293,3,astar,H3,,resuelto,21,205,542,0,1,127,206,332,27.98828125,15.625,4.370000009657815
1,975,3,astar,H3,,resuelto,19,215,573,0,0,137,216,352,27.98828125,0.0,4.69669999438338
1,26,3,astar,H3,,resuelto,21,420,1124,0,1,256,421,676,27.98828125,15.625,9.796800004551187
1,622,3,astar,H3,,resuelto,20,198,534,0,1,130,199,328,27.98828125,0.0,4.332700016675517
1,262,3,astar,H3,,resuelto,18,213,578,0,1,142,214,355,27.98828125,0.0,5.333299981430173
1,859,3,astar,H3,,resuelto,20,292,780,0,0,179,293,471,27.98828125,15.625,6.647200003499165
1,136,3,astar,H3,,resuelto,26,1880,4972,0,2,1056,1881,2935,27.98828125,31.25,41.66389998863451
1,142,3,astar,H3,,resuelto,30,12773,34039,0,141,6379,12774,19152,30.2421875,218.75,204.74620000459254
1,355,3,astar,H3,,resuelto,26,1821,4877,0,12,1061,1822,2882,28.87890625,15.625,23.862300004111603
1,457,3,astar,H3,,resuelto,21,338,907,0,1,206,339,544,28.63671875,15.625,4.675000003771856
1,341,3,astar,H3,,resuelto,21,306,816,0,1,191,307,497,28.63671875,0.0,3.4930999972857535
1,202,3,astar,H3,,resuelto,25,1753,4697,0,8,1007,1754,2760,28.87890625,15.625,21.377600001869723
1,43,3,astar,H3,,resuelto,26,2401,6468,0,15,1433,2402,3834,28.87890625,31.25,29.807900020387024
1,416,3,astar,H3,,resuelto,24,884,2376,0,1,540,885,1424,28.87890625,15.625,11.178900022059679
